,Unnamed: 0,keyword,pos
32,32,맥세이프,1
33,33,회색후드집업,1
34,34,그리드노트,2
35,35,패션반지,3
36,36,샤워텐트,1
37,37,로지텍K380한영,2
38,38,오난코리아,3
39,39,샐러드집게,2
40,40,강청비누,3
41,41,디올몽테뉴,2
42,42,남자쿨티셔츠,2
43,43,미니삼각대,2
44,44,비이커,3
45,45,진공팩,2
46,46,캐리어냉동고,2
47,47,바잘버킷햇,3
48,48,프라다캔버스백,2
49,49,어깨뭉친근육풀기,-1
50,50,코튼실,2
51,51,침대종류,5
52,52,동물잠옷,2
53,53,버클,2
54,54,프라다벨트,3
55,55,골프샤프트,3
56,56,종이트레이,2
57,57,플라잉요가가격,-1
58,58,애견분양샵,-1
59,59,타일벽지,2
60,60,변비직빵,5
61,61,기름병,2
62,62,에깅대,1
63,63,포트메리온접시,2
64,64,천장에어컨필터청소,6
65,65,골프화깔창,2
66,66,카카오프로틴,2
67,67,네이티브주니어,2
68,68,임산부요가바지,3
69,69,남자여름정장바지,3
70,70,와이드트레이닝팬츠,2
71,71,제이에스티나쇼퍼백,2
72,72,트림,-1
73,73,씽크대수납,2
74,74,여성골프클럽,2
75,75,소스통,2
76,76,여자등산복상의,2
77,77,꽃그리기,-1
78,78,편백큐브,2
79,79,삼단요,2
80,80,다이소아크릴정리함,2
81,81,LED조명거울,2
82,82,컨버스커스텀,3
83,83,해외여행,6
84,84,CC카메라,2
85,85,심부볼지방제거,-1
86,86,알루미늄케이스,2
87,87,커플운동화,3
88,88,엔지니어드가먼츠,3
89,89,WMF냄비,3
90,90,서울수면센터,-1
91,91,자동문설치,3
92,92,어린이투명우산,2
93,93,도시락픽,2
94,94,맥립글로즈,1
95,95,린넨커튼,2
96,96,입생로랑벨벳틴트,4
97,97,장갑,3
98,98,핑크유,6
99,99,캐릭터티셔츠,3
0,0,목초수액시트,2
1,1,윗집누수,-1
2,2,코렐코디네이츠,2
3,3,냉조끼,2
4,4,와이드앵글바지,2
5,5,쾌발,2
6,6,아카카파,3
7,7,뱃살주사,-1
8,8,시바스리갈,4
9,9,유치원식판,2
10,10,마작대자리,2
11,11,남자하와이안셔츠,3
12,12,올란도차박,4
13,13,벤츠서비스센터,-1
14,14,수경식물,2
15,15,스텐망,2
16,16,복조리,2
17,17,팬케이크,3
18,18,파키라,3
19,19,타올추천,2
20,20,메종마르지엘라5AC,3
21,21,크록스여아샌들,2
22,22,중고차리스,4
23,23,피크닉매트,2
24,24,CO2용접,-1
25,25,벽지브랜드,5
26,26,고양이창문해먹,2
27,27,소낙스카샴푸,3
28,28,MCM백팩,3
29,29,740LI,-1
30,30,여자벙거지모자,3
31,31,김영하,-1
32,32,선크림팩트,2
33,33,옥침대,2
34,34,라탄바스켓,2
35,35,리스본,-1
36,36,닭근위볶음,-1
37,37,삼겹살구이팬,2
38,38,이벤트용품,2
39,39,미국전통의상,-1
40,40,인천단독주택,-1
41,41,춘식이바디필로우,1
42,42,킹사이즈침대,2
43,43,대형폐기물스티커,-1
44,44,도장케이스,2
45,45,잼만들기,-1
46,46,여자테니스복,2
47,47,DAM,-1
48,48,쿨매트세탁,4
49,49,제습제,1
50,50,단백질쿠키,2
51,51,덕원,-1
52,52,여자보스턴백,3
53,53,보그너여성골프웨어,2
54,54,쏘다,-1
55,55,군대팔꿈치보호대,2
56,56,한샘부엌,3
57,57,3부레깅스,2
58,58,라탄체어,2
59,59,우레탄필름,4
60,60,금강여성샌들,2
61,61,카바스백,2
62,62,EAGLE,-1
63,63,탱크로리,-1
64,64,친환경비닐,2
65,65,정기배송,2
66,66,십자드라이버없을때,-1
67,67,캘빈클라인모자,2
68,68,여름등산장갑,2
69,69,던킨할인,-1
70,70,SNEAKER,5
71,71,미니쿠퍼5도어,-1
72,72,3CE블러셔,2
73,73,드라잉타월,2
74,74,건무화과,2
75,75,피카소그림,4
76,76,어버이날카드만들기,-1
77,77,크록스레이웨지,2
78,78,야구글러브,2
79,79,엉덩이피지낭종,-1
80,80,발목줄넘기,1
81,81,밥냉동용기,2
82,82,한샘가구,5
83,83,WONDER,-1
84,84,올뉴K5,4
85,85,IGOR,2
86,86,편한식탁의자,2
87,87,강아지곤충사료,2
88,88,단기자동차렌트,5
89,89,아이폰목걸이케이스,2
90,90,안동소주가격,2
91,91,예쁜차량용품,2
92,92,기구필라테스가격,-1
93,93,한샘샷시,-1
94,94,해피홈에어트랩,2
95,95,나이키슬리브,2
96,96,벤츠C200쿠페,-1
97,97,빨아쓰는규조토발매트,2
98,98,먹는향수,2
99,99,슬림수전,1
0,0,메이크업브러쉬세척,4
1,1,윤혜정의개념의나비효과,3
2,2,축농증코세척,-1
3,3,여름쇼파커버,2
4,4,헬로버디,3
5,5,더뉴카니발하이리무진,-1
6,6,시소잎,2
7,7,BSA,5
8,8,CALIFORNIA,-1
9,9,태안꽃게,6
10,10,고양이알러지사료,3
11,11,레시앙뜨,3
12,12,힙가리개,2
13,13,매그제이,4
14,14,에쿠스,-1
15,15,점심도시락메뉴,-1
16,16,인쇄출력,2
17,17,방음벽지,2
18,18,와플믹스,2
19,19,킹크레인,2
20,20,써스데이아일랜드티,1
21,21,6세아이반찬,-1
22,22,500일선물,-1
23,23,강아지가위,2
24,24,루빅스큐브,2
25,25,유선이어폰,2
26,26,씽크대문짝,2
27,27,미니상,3
28,28,커스텀케이스,2
29,29,제주부영호텔맛집,-1
30,30,CCA,5
31,31,RV차량,-1
32,32,지오다노반바지,3
33,33,여자화장품,2
34,34,여자시계추천,5
35,35,장어요리,-1
36,36,화훼장식기능사,-1
37,37,곰팡이제거,2
38,38,보리차티백,1
39,39,스타벅스담요,1
40,40,보온보냉가방,2
41,41,캠핑용냄비,2
42,42,초등양말,2
43,43,거실바닥청소,4
44,44,이탈리안그레이하운드옷,2
45,45,에르메스시계,3
46,46,한샘쇼파4인용,2
47,47,풀약,4
48,48,비누거치대,2
49,49,펜더뉴포트,1
50,50,아이들영양제,4
51,51,구이,2
52,52,변기물이안내려가요,-1
53,53,발케어,3
54,54,싱크대개수대,2
55,55,PNG파일,-1
56,56,갈비무한리필,-1
57,57,고추참치,1
58,58,전기자동차,6
59,59,무거운가구옮기기,2
60,60,사각시계,1
61,61,오피스디포,-1
62,62,생수2리터,2
63,63,차량용휴지통,2
64,64,팬티생리대,2
65,65,달트,3
66,66,나이키에어리프트,2
67,67,투스토리지니,3
68,68,ALDO,2
69,69,프랭키,-1
70,70,PP박스,2
71,71,부드러운마스크,2
72,72,욕실줄눈청소,4
73,73,발렌티노구두,2
74,74,피아노대여,2
75,75,에코골프화,2
76,76,여자키높이운동화,3
77,77,유칼립투스꽃말,-1
78,78,카바사,1
79,79,키즈아쿠아슈즈,3
80,80,샐러드정기배송,3
81,81,꽃포장하는법,-1
82,82,2동탄맛집,-1
83,83,공방데이트,5
84,84,남자명품옷,4
85,85,상하의세트,2
86,86,현관콘솔,2
87,87,스튜디오조명,2
88,88,메종키츠네여성반팔,2
89,89,발렌티노히든스니커즈,1
90,90,서핑복,2
91,91,남자방냄새,-1
92,92,손목딸랑이,1
93,93,매트리스추천,4
94,94,개완,2
95,95,팜오일,3
96,96,여성자전거의류,2
97,97,여름여자샌들,3
98,98,귀걸이알러지,4
99,99,닥터마틴레인부츠,2
0,0,왕자행거4단,2
1,1,휠라책가방,2
2,2,부엌수납장,2
3,3,하드매트리스,2
4,4,감자가루,2
5,5,50대아빠생신선물,-1
6,6,연결큐브,2
7,7,풀장대여,2
8,8,행거도어,2
9,9,도어락,2
10,10,한강카약,-1
11,11,캠핑박스테이블,2
12,12,롱레인부츠,2
13,13,에르메스켈리,3
14,14,순토코어올블랙,1
15,15,펜디피카부백,4
16,16,윌튼식용색소,2
17,17,사무,-1
18,18,어금니레진,-1
19,19,에르메스가든파티,4
20,20,그랜드스타렉스리무진,-1
21,21,리밴드무릎보호대,3
22,22,중고차부품,-1
23,23,베란다썬팅,2
24,24,에스빠드류샌들,2
25,25,오락실게임,6
26,26,구름사진,4
27,27,비너스잠옷,3
28,28,자동차수리견적,-1
29,29,끈비키니,3
30,30,제이에스티나지갑,2
31,31,다이치카시트보호매트,2
32,32,회보,-1
33,33,해외맥주,-1
34,34,메종마르지엘라백팩,2
35,35,그레이스펌,-1
36,36,꼭지가리개,2
37,37,좌식쇼파베드,2
38,38,IMAZU,2
39,39,요피클리어,2
40,40,사각에코백,2
41,41,영통네일,4
42,42,병원개원선물,-1
43,43,카카오주차번호판,1
44,44,혼자놀기,-1
45,45,클리어파일,2
46,46,여자브랜드가방,2
47,47,청라PT,-1
48,48,데이비드호크니,4
49,49,럭키슈에뜨모자,2
50,50,유아브랜드,5
51,51,졸업,-1
52,52,여성신발브랜드,2
53,53,24개월아기반찬,-1
54,54,공에이프런,4
55,55,플레이보이,-1
56,56,노부영베이비,2
57,57,가스보일러수명,-1
58,58,JUNKFOOD,3
59,59,실리콘방석,2
60,60,이케아라크,1
61,61,ART,-1
62,62,갤럭시탭A6케이스,2
63,63,코튼데이마스크,2
64,64,업소용환풍기,2
65,65,PARKING,-1
66,66,스타벅스더블샷에스프레소크림,2
67,67,공작기계,-1
68,68,고추건조기가격,2
69,69,저칼로리간식,2
70,70,베란다벽선반,2
71,71,어린이동화책,4
72,72,쿨바라클라바,1
73,73,용수,4
74,74,빅카라원피스,2
75,75,일회용베개커버,2
76,76,필웰,3
77,77,꽃무늬바지,2
78,78,커버낫백팩,2
79,79,명품카메라백,1
80,80,테이블야자키우기,-1
81,81,텐트용품,2
82,82,차량뒷자석수납,1
83,83,현무암디딤석,2
84,84,수원입주청소,-1
85,85,젤라또네일,-1
86,86,중고당구큐,3
87,87,슬러쉬기계,2
88,88,미소페샌들,2
89,89,쎈스맘,2
90,90,공룡종이접기,-1
91,91,등산마스크,2
92,92,휴테크안마의자,3
93,93,예술경영,-1
94,94,아기머리보호대,2
95,95,남자선글라스,3
96,96,케이크만들기체험,4
97,97,에어팟,3
98,98,게스브라,3
99,99,립글로즈,1
0,0,RJ,2
1,1,아디다스트레킹화,2
2,2,유기그릇세트,2
3,3,남자파우치,2
4,4,한샘도마살균기,2
5,5,발안마기,2
6,6,캠핑의자,2
7,7,AROMA,6
8,8,미소페남성스니커즈,2
9,9,빅사이즈브라,2
10,10,야마가블랭크,2
11,11,문교체비용,3
12,12,어좁이,-1
13,13,에어프라이어고구마말랭이,-1
14,14,교복대여,3
15,15,테니스엘보우,-1
16,16,솔리스분유포트,1
17,17,컴퓨터스피커추천,2
18,18,고터꽃시장,-1
19,19,나이키언더커버,2
20,20,삼성시스템에어컨청소,-1
21,21,큐빅스티커,2
22,22,TOTES,2
23,23,나의히어로아카데미아,-1
24,24,특대마스크,2
25,25,다이소요가양말,2
26,26,스토케유모차,4
27,27,남성빅사이즈반바지,2
28,28,수영마스크,3
29,29,강아지눈,-1
30,30,눈실핏줄,-1
31,31,수납가구,2
32,32,캉가루,3
33,33,식기세척기설치비용,-1
34,34,럭셔리쇼핑몰,2
35,35,양산,3
36,36,스위스밀리터리무선청소기,2
37,37,모노키친,3
38,38,옥상방수방법,-1
39,39,다이소암막블라인드,3
40,40,넨도,2
41,41,호아킨소로야,2
42,42,충격흡수매트,2
43,43,와이파이공유기파는곳,5
44,44,제과제빵필기,-1
45,45,서울키자니아,4
46,46,전동지우개,2
47,47,커플티추천,4
48,48,피지오겔,4
49,49,장수풍뎅이애벌레,-1
50,50,현관타일,2
51,51,피크닉박스,1
52,52,알코올램프,2
53,53,벽매트,2
54,54,WATER,-1
55,55,충전기종류,-1
56,56,여성골프화추천,2
57,57,차박,4
58,58,원룸소파,2
59,59,스테들러색연필,2
60,60,시디즈T500HLDA,2
61,61,툴레배낭,2
62,62,애견간식,3
63,63,파스퇴르이유식,4
64,64,KF-94마스크,2
65,65,채홍,-1
66,66,저가커피,-1
67,67,별내카페,-1
68,68,산모반찬,-1
69,69,락포트스니커즈,2
70,70,탈모샴푸,3
71,71,학생의자추천,4
72,72,브레멘음악대,-1
73,73,마르지엘라크로스백,2
74,74,체어바렐,1
75,75,랩핑지,2
76,76,정리수납업체,5
77,77,여성롱티셔츠,3
78,78,마키사키,2
79,79,첨스컵,2
80,80,커피빈바닐라파우더,2
81,81,SK매직비데필터,3
82,82,지지미원단,2
83,83,침대리폼,2
84,84,벤츠S350가격,-1
85,85,한경희물걸레,2
86,86,얼굴따가움,-1
87,87,KF94마스크,2
88,88,로맥스전선,1
89,89,LED다운라이트,2
90,90,아키즈가위,3
91,91,조청유과,1
92,92,여름배기바지,2
93,93,실링팬조명,2
94,94,헤지스슬링백,2
95,95,락앤락햇쌀밥용기,2
96,96,긴머리묶는법,-1
97,97,볶은땅콩,2
98,98,크린조이KF94,2
99,99,초음파,5
0,0,알칼리수,3
1,1,열쇠고리부자재,2
2,2,이소가스버너,2
3,3,카카오랏,2
4,4,주주도장,1
5,5,네비거치대,2
6,6,지점토,2
7,7,인견심리스브라,2
8,8,여성골프반바지,2
9,9,삼성건조기16KG,3
10,10,이케아욕실매트,1
11,11,서울강남맛집,-1
12,12,소고기다짐육,2
13,13,CEDAR,-1
14,14,냉동블루베리,2
15,15,텅스텐싱커,1
16,16,실내스팀세차,6
17,17,초상화,2
18,18,스틱파운데이션,2
19,19,스위스밀리터리캐리어,3
20,20,Y존속치마,2
21,21,어린이책,1
22,22,KF94대형,2
23,23,트라이탄보틀,2
24,24,커플바디프로필,-1
25,25,스파오짱구잠옷,2
26,26,탁상용휴대폰거치대,2
27,27,가정용운동기구,2
28,28,홈트매트,3
29,29,유카타,2
30,30,차시트교체,3
31,31,PC책상,2
32,32,시에라,6
33,33,복부지방제거,-1
34,34,돌아기크록스,2
35,35,남성팬티드로즈,2
36,36,조리도구거치대,2
37,37,남성니플패치,2
38,38,에어요에어매트,1
39,39,남포동맛집,-1
40,40,여자등운동,6
41,41,앵글,3
42,42,고구마볼,2
43,43,스타벅스카라멜마끼아또가격,5
44,44,다이슨드라이기홈쇼핑,5
45,45,아기쿨패드,1
46,46,제모크림브라질리언,3
47,47,애니메이션만들기,-1
48,48,2학년받아쓰기급수표,-1
49,49,이케아상판,2
50,50,인클라인덤벨프레스,5
51,51,유리그릇,2
52,52,피에르다르장,2
53,53,리본원단,2
54,54,메종키츠네후드티,3
55,55,에어캐스트,1
56,56,세탁기세제,2
57,57,ACCURATE,-1
58,58,로즈골드팔찌,3
59,59,간호사머리망,2
60,60,카라가디건,2
61,61,LPI,-1
62,62,랑방스니커즈,2
63,63,더블싱글침대,2
64,64,컴퓨터본체,2
65,65,클랍앰플,2
66,66,규조토코스터,1
67,67,에탄올난로,2
68,68,방수,-1
69,69,MLB비니,3
70,70,라이트브라,4
71,71,이모티콘모음,-1
72,72,족욕효능,-1
73,73,수유부영양제,2
74,74,여자반바지레깅스,2
75,75,강아지옷,2
76,76,와인플래터,1
77,77,카네브로스,3
78,78,수묵담채화,-1
79,79,BYREDO,2
80,80,백세카레,1
81,81,CCTV모니터,2
82,82,아기방블라인드,3
83,83,플랩북,1
84,84,발가락지,2
85,85,돛자리,1
86,86,선반브라켓,2
87,87,비닐장갑,2
88,88,에어컨분해청소,4
89,89,삼성제습기,2
90,90,정장벨트,3
91,91,남성스포츠샌들,2
92,92,모트라인몰,-1
93,93,겔랑,4
94,94,허리디스크초기증상,-1
95,95,프랑코,6
96,96,캠핑콘,1
97,97,에어운동화,2
98,98,좌식사이클,2
99,99,백종원닭갈비,5
0,0,USB충전기,2
1,1,일룸매장,-1
2,2,척박스,1
3,3,수분선크림,2
4,4,태블릿가방,2
5,5,편한마스크,2
6,6,매실장아찌무침,5
7,7,옴팡이,3
8,8,SSG스타벅스,4
9,9,케이크주문,2
10,10,키즈마스크,2
11,11,써스데이아일랜드조끼,1
12,12,돌절구,2
13,13,식기세척기가격,4
14,14,신윤복미인도,-1
15,15,전동킥보드부품,5
16,16,벌화분,2
17,17,교회의자,2
18,18,요양원등급,-1
19,19,족자,2
20,20,침대수납장,2
21,21,향수정리함,2
22,22,승마운동기구효과,-1
23,23,대쉬보드커버,2
24,24,아르지닌,3
25,25,에그플랜트,4
26,26,목폴라,2
27,27,요가매트16MM,2
28,28,시트로엥피카소,-1
29,29,톰브라운사이즈,-1
30,30,정리컨설턴트,-1
31,31,폴로반팔남방,2
32,32,올리브영각질제거,4
33,33,비디오,4
34,34,디스커버리신발,3
35,35,핸드폰침대거치대,2
36,36,대형텐트,2
37,37,타요주차장놀이,1
38,38,그랜드마모지스,2
39,39,산틱져지,3
40,40,빌스테인쇼바,2
41,41,남자트레이닝반바지,3
42,42,치마바지,2
43,43,마녀식당으로오세요,-1
44,44,허리디스크파열,-1
45,45,타블릿,3
46,46,다이소곰팡이제거제,-1
47,47,철인3종경기,-1
48,48,배드테이블,2
49,49,에르매스,-1
50,50,망고스틱,2
51,51,루이비통다미에,1
52,52,질샌더매장,-1
53,53,휴대용돗자리,2
54,54,기타독학,-1
55,55,2355519,2
56,56,솔러스에어,4
57,57,일킬로커피,-1
58,58,귀체온계,2
59,59,태양광자동차,4
60,60,휴대용모기장,2
61,61,쿨조거팬츠,2
62,62,전자호각,2
63,63,스파오매장,-1
64,64,4채널블랙박스,2
65,65,SURFACE,-1
66,66,결혼식장,-1
67,67,혼수비용,-1
68,68,필명,-1
69,69,철수세미,3
70,70,메니에르증상,-1
71,71,얇은합판,2
72,72,노란리본,3
73,73,풀바른도배지,2
74,74,강아지화식,2
75,75,박사학위,-1
76,76,VINYL,5
77,77,인덕션전기공사,-1
78,78,홍합요리,-1
79,79,꿀팁,-1
80,80,토너패드추천,2
81,81,수납형쇼파,2
82,82,우포스클로그,3
83,83,대나무젓가락,2
84,84,다지기,2
85,85,반다나헤어밴드,2
86,86,해수어수족관,2
87,87,여성워커부츠,3
88,88,시디즈링고고정형,1
89,89,그랜드워커힐수영장,4
90,90,식기세척기8인용,2
91,91,선글라스안경,2
92,92,자전거펑크패치,1
93,93,아이돌실,2
94,94,귀금속,3
95,95,성신여대호텔,4
96,96,작업등,2
97,97,민소매운동복,2
98,98,농구공,2
99,99,라멘집,-1
0,0,행잉오거나이저,1
1,1,수영장여과기,2
2,2,알파벳스티커,2
3,3,그랜저HG와이퍼,2
4,4,인터넷기사,-1
5,5,가마솥밥,2
6,6,LED볼전구,2
7,7,4대보험계산기,-1
8,8,핸드폰사이트,-1
9,9,조화인테리어,2
10,10,야외바베큐테이블,2
11,11,아침밥,-1
12,12,HOLDER,-1
13,13,COVER,-1
14,14,컨벤션기획사2급,-1
15,15,라탄피크닉바구니,2
16,16,라면땅,4
17,17,스틱커피,2
18,18,차량등록증재발급,-1
19,19,레인커버,1
20,20,골프채우드,2
21,21,애견텐트,2
22,22,아파트현관인테리어,4
23,23,샐러드레시피,-1
24,24,맥포머스자석블럭,3
25,25,여우진,3
26,26,아이노트,2
27,27,베어본즈,3
28,28,니키백,1
29,29,양철바스켓,2
30,30,USB128,2
31,31,캔들추천,2
32,32,CI,-1
33,33,밧드야,3
34,34,영광맛집,-1
35,35,싱크대식기건조대,2
36,36,산업용청소기,2
37,37,접이식무선선풍기,2
38,38,토츠우산,1
39,39,슬라임파츠,2
40,40,남성레깅스,2
41,41,그라인더,2
42,42,버버리장지갑,2
43,43,핫팩,2
44,44,이유식가루,2
45,45,방문도어스토퍼,2
46,46,실리콘누드브라,2
47,47,스파이더가방,2
48,48,구독서비스,-1
49,49,사슴벌레집,1
50,50,바닥쿠션매트,2
51,51,삼성폰케이스,2
52,52,강아지산책훈련,-1
53,53,아이데리고갈만한곳,-1
54,54,버켄스탁세탁,5
55,55,베란다우수관,2
56,56,스타벅스보냉백,2
57,57,콜라겐아이패치,2
58,58,허리에좋은의자,2
59,59,무풍선풍기,1
60,60,LED선풍기,2
61,61,테이저건,1
62,62,무늬코트,4
63,63,임피리얼팰리스,-1
64,64,자동차유리세정제,2
65,65,르네휘테르샴푸,3
66,66,가게나우,3
67,67,STANDALONE,3
68,68,나겔바이셔,1
69,69,경차종류,-1
70,70,소보로빵,2
71,71,마석가구단지,-1
72,72,인견상하세트,2
73,73,벨벳마스크,2
74,74,막스카라,2
75,75,척추후만증,-1
76,76,훼르자,2
77,77,30대여자가방,4
78,78,중둔근운동,-1
79,79,규사,2
80,80,여름브라탑,2
81,81,에어컨온도센서,4
82,82,맨홀뚜껑,2
83,83,구찌탑핸들,2
84,84,슬관절,-1
85,85,흰운동화,3
86,86,아줌마원피스,2
87,87,남성가죽스니커즈,2
88,88,부탄,-1
89,89,레이디디올백,3
90,90,SK식기세척기렌탈,4
91,91,라탄만들기,2
92,92,프롬비탁상용선풍기,3
93,93,코튼100%,5
94,94,맨투맨브랜드,4
95,95,한식배달,-1
96,96,잠바,3
97,97,키즈글램핑,4
98,98,도무스소파,4
99,99,차량용가습기,2
0,0,과자종류,3
1,1,중식도,2
2,2,족욕카페,-1
3,3,GS편의점택배박스,-1
4,4,남성골프장갑,2
5,5,카라티,2
6,6,사이드스텝,3
7,7,통굽샌들,3
8,8,LINE원피스,3
9,9,경종,5
10,10,입생로랑향수,3
11,11,20대가방,2
12,12,해남고구마말랭이,2
13,13,주식사는법,-1
14,14,변비에좋은차,4
15,15,자왕무시,2
16,16,고양이배변패드,2
17,17,디올파우치,3
18,18,화장실거울물때,6
19,19,컵주문제작,2
20,20,제주도가볼만한곳,-1
21,21,STUB,-1
22,22,셀프웨딩,2
23,23,스타벅스,-1
24,24,경사로밀림방지,6
25,25,네이티브,2
26,26,워터젤리,2
27,27,나이키슬립온,2
28,28,버피운동,-1
29,29,거실침대,2
30,30,아이보리비누,1
31,31,버버리버클레이,2
32,32,쿠야,1
33,33,수납싱글침대,2
34,34,줄눈,2
35,35,가다실,-1
36,36,계란말이후라이팬,2
37,37,마망살롱,-1
38,38,창문방범창,2
39,39,조말론헤어미스트,2
40,40,1톤사다리차,3
41,41,입시학원,-1
42,42,비트씨앗,2
43,43,마르지엘라미니백,1
44,44,자동차습기제거,3
45,45,원목합판,2
46,46,낚시신발,2
47,47,아디다스썬캡,2
48,48,바로착모기장,2
49,49,마른남자쇼핑몰,5
50,50,폴로세일,5
51,51,COX,3
52,52,목걸이케이스,2
53,53,차랩핑가격,-1
54,54,고양이미용,-1
55,55,간의의자,1
56,56,메디힐마스크팩,3
57,57,젤리포,1
58,58,키미스,5
59,59,파스타접시,2
60,60,약국영업시간,-1
61,61,머메이드파우더,1
62,62,COMPRESSOR,3
63,63,제비표우비,2
64,64,과자선물세트,-1
65,65,현판,2
66,66,네파반바지,2
67,67,손목테이핑,4
68,68,올반소불고기,2
69,69,배드민턴가방,2
70,70,미용실경대,2
71,71,볼보V40,-1
72,72,이불정리,2
73,73,나이키운동가방,2
74,74,두피각질,6
75,75,발렌시아가크록스,4
76,76,남자명품슬링백,1
77,77,놀이터놀이기구,4
78,78,구찌남자신발,2
79,79,유지방분해제,2
80,80,미니오토바이,2
81,81,스투시모자,2
82,82,착유기,2
83,83,마마치젖병,4
84,84,폴라레티,2
85,85,나이키원피스,2
86,86,시원한모자,1
87,87,K2등산배낭,2
88,88,복지용구,3
89,89,남자두건,1
90,90,스투시반팔,2
91,91,로지텍게이밍키보드,2
92,92,감성타프,2
93,93,레이첼바커,2
94,94,스포티,5
95,95,젤리팩토리,4
96,96,진정마스크팩,2
97,97,마작돗자리,2
98,98,레인지로버이보크컨버터블,-1
99,99,바닐라익스트랙,2
0,0,붓기빼는약,3
1,1,단오부채,1
2,2,셀렉터스위치,2
3,3,투싼차박,4
4,4,이케아소파테이블,2
5,5,문틀,2
6,6,모네수련,-1
7,7,가방밑판,2
8,8,시원한반바지,2
9,9,NFB,-1
10,10,무선이어폰케이스,2
11,11,한과,6
12,12,몬드리안그림,5
13,13,JOINUS,-1
14,14,코치메신저백,2
15,15,콜라겐마스크팩,2
16,16,현관방충문설치,2
17,17,무늬오징어낚시,-1
18,18,그림일기장,2
19,19,캠핑침낭,2
20,20,마이크로킥보드헬멧,3
21,21,샌드위치브랜드,-1
22,22,떡기계,2
23,23,연무기,2
24,24,리바이스511,3
25,25,허리견인치료,5
26,26,중국지도,-1
27,27,남자냉감티셔츠,2
28,28,날파리생기는이유,-1
29,29,미니자동차,4
30,30,식도염에좋은음식,-1
31,31,스포츠웨어,2
32,32,유선전화기,2
33,33,루프스킨,3
34,34,캉골지갑,3
35,35,여름장갑,2
36,36,낚시장갑,2
37,37,전기밥솥,2
38,38,원주인테리어,-1
39,39,패스트세븐,2
40,40,메모리폼베개,2
41,41,유한락스,4
42,42,마그넷보드,2
43,43,생로랑신발,2
44,44,캠핑용품판매점,5
45,45,아기침독크림,4
46,46,콘크리트피스,2
47,47,여름수면양말,1
48,48,파이렉스,2
49,49,철제서랍,2
50,50,여자덧신양말,2
51,51,안끈적이는선크림,1
52,52,두피세럼,2
53,53,롱러브,-1
54,54,방냄새제거,5
55,55,라코스테골프,3
56,56,에브리봇물걸레청소기,3
57,57,칼리타그라인더,2
58,58,삼성프린터기,4
59,59,마크제이콥스크로스백,2
60,60,캐리어24인치,2
61,61,락포트,4
62,62,삼성블루투스이어폰,3
63,63,무소,-1
64,64,선외기,2
65,65,2인소파,2
66,66,리네로제,-1
67,67,전자파없는전기매트,1
68,68,아닐린,5
69,69,삼성식기세척기세제,4
70,70,분철,6
71,71,야마하키보드,3
72,72,전신거울수납장,2
73,73,원대,-1
74,74,LED센서등,2
75,75,무턱,-1
76,76,맛있는음식추천,-1
77,77,커플휴대폰케이스,2
78,78,미니확성기,2
79,79,백설기칼로리,-1
80,80,네스프레소에어로치노4,2
81,81,여자아디다스런닝화,2
82,82,화이트보드판,2
83,83,남자벨트,3
84,84,벤츠부메스터,1
85,85,HP8710,2
86,86,아이더스투키,4
87,87,배럴실내수영복,2
88,88,셀린느버티컬카바스,1
89,89,일반쓰레기봉투,5
90,90,정다면체,-1
91,91,아기옷사이즈,-1
92,92,망사장갑,2
93,93,종아리스트레칭,4
94,94,뜨개가디건,3
95,95,이동식선풍기,2
96,96,만도린채칼,2
97,97,차박이불,2
98,98,패넌트,2
99,99,강아지치매,-1
0,0,레이꾸미기,2
1,1,와플기,2
2,2,명품골프백,2
3,3,인공관절수술,-1
4,4,남자여름셔츠,3
5,5,소변기,2
6,6,도롱이우비,1
7,7,타오바오직구,-1
8,8,방수신발커버,2
9,9,코자요,4
10,10,철재의자,2
11,11,필라테스폼롤러,2
12,12,우당탕탕아이쿠,-1
13,13,키즈벙거지모자,2
14,14,LGG6케이스,2
15,15,홍게가격,4
16,16,화과방,4
17,17,휠라드리프터슬리퍼,1
18,18,카드기계,2
19,19,업소용제빙기,2
20,20,양식장,5
21,21,씽크대배수구망,2
22,22,쫀드기,2
23,23,40대영양제,5
24,24,아일랜드식탁,2
25,25,빵칼,2
26,26,큐민가루,2
27,27,캠핑데이지체인,1
28,28,아디다스테크팬츠,1
29,29,여자혼자캠핑,5
30,30,여자버버리트렌치코트,3
31,31,옥내소화전,-1
32,32,방수스프레이,2
33,33,청소도구함,2
34,34,FET,6
35,35,CLINIQUE,4
36,36,마더플레이스,3
37,37,닥터퓨리,3
38,38,동서가구책장,3
39,39,창문청소기,2
40,40,선크림SPF100,1
41,41,압구정미용실,-1
42,42,예약취소,-1
43,43,LAMP,-1
44,44,대형테이블,2
45,45,메가트럭,-1
46,46,손목건초염치료,-1
47,47,폼텍라벨지,3
48,48,K3코일매트,2
49,49,콜팝,1
50,50,후렉시블,2
51,51,MLB매장,-1
52,52,노루망,2
53,53,아이러브페인팅,4
54,54,자전거면허증,-1
55,55,그랜저IG,-1
56,56,실크인견사,2
57,57,베란다풀장,2
58,58,저렴한청소기,2
59,59,주방접이식테이블,1
60,60,애플케이스,2
61,61,중학생바람막이,1
62,62,모토캠핑,3
63,63,화이트티,1
64,64,유아킥보드보호대,1
65,65,자수,2
